timeStamp,eventType,isMouse,klmId,argument
1622045239.9027534,mouseMove,True,Px,DEL
1622045239.9093983,task_started,,,0
1622045240.1654232,mouseMove,True,Px,)
1622045240.1833138,mouseMove,True,Px,(
1622045240.6275895,mouseClick,True,B,(
1622045240.755438,mouseMove,True,Px,0
1622045240.8314776,mouseMove,True,Px,2
1622045240.864807,mouseMove,True,Px,3
1622045240.9085996,mouseMove,True,Px,6
1622045241.0736084,mouseMove,True,Px,3
1622045241.5763233,mouseClick,True,B,3
1622045241.7275991,mouseMove,True,Px,6
1622045241.7593775,mouseMove,True,Px,5
1622045241.7903988,mouseMove,True,Px,8
1622045241.8435571,mouseMove,True,Px,*
1622045242.1058688,mouseClick,True,B,*
1622045242.2074218,mouseMove,True,Px,8
1622045242.2757974,mouseMove,True,Px,5
1622045242.2874575,mouseMove,True,Px,6
1622045242.3166041,mouseMove,True,Px,3
1622045242.603356,mouseMove,True,Px,3
1622045242.8264017,mouseClick,True,B,3
1622045243.0735846,mouseMove,True,Px,6
1622045243.141654,mouseMove,True,Px,9
1622045243.2498708,mouseMove,True,Px,+
1622045243.5725794,mouseClick,True,B,+
1622045243.759291,mouseMove,True,Px,9
1622045243.8583848,mouseMove,True,Px,6
1622045243.8814764,mouseMove,True,Px,5
1622045244.0798116,mouseMove,True,Px,4
1622045244.476151,mouseClick,True,B,4
1622045244.5394394,mouseMove,True,Px,5
1622045244.6536322,mouseMove,True,Px,8
1622045244.7593467,mouseMove,True,Px,-
1622045244.8113585,mouseMove,True,Px,*
1622045245.0846603,mouseClick,True,B,*
1622045245.174687,mouseMove,True,Px,8
1622045245.18543,mouseMove,True,Px,7
1622045245.2573462,mouseMove,True,Px,4
1622045245.5245914,mouseClick,True,B,4
1622045246.0014982,mouseMove,True,Px,2
1622045246.0914598,mouseMove,True,Px,0
1622045246.4014997,mouseMove,True,Px,0
1622045246.4878411,mouseMove,True,Px,)
1622045246.9685802,mouseClick,True,B,)
1622045247.241615,mouseMove,True,Px,0
1622045247.3295686,mouseMove,True,Px,3
1622045247.4393542,mouseMove,True,Px,6
1622045247.516462,mouseMove,True,Px,5
1622045247.5774598,mouseMove,True,Px,8
1622045247.839372,mouseMove,True,Px,*
1622045248.1287563,mouseClick,True,B,*
1622045248.2213154,mouseMove,True,Px,8
1622045248.2715464,mouseMove,True,Px,7
1622045248.2874165,mouseMove,True,Px,4
1622045248.4463298,mouseMove,True,Px,1
1622045248.7801912,mouseClick,True,B,1
1622045248.883403,mouseMove,True,Px,2
1622045248.9678197,mouseMove,True,Px,5
1622045249.1709013,mouseClick,True,B,5
1622045249.2774146,mouseMove,True,Px,2
1622045249.3332834,mouseMove,True,Px,0
1622045249.3760324,mouseMove,True,Px,)
1622045249.4041603,mouseMove,True,Px,.
1622045249.796509,mouseClick,True,B,.
1622045249.8654304,mouseMove,True,Px,)
1622045249.8976538,mouseMove,True,Px,0
1622045249.9532437,mouseMove,True,Px,2
1622045250.0087335,mouseMove,True,Px,1
1622045250.0306091,mouseMove,True,Px,4
1622045250.193708,mouseMove,True,Px,1
1622045250.4634366,mouseMove,True,Px,0
1622045250.599357,mouseMove,True,Px,2
1622045250.8763082,mouseClick,True,B,2
1622045251.160234,mouseMove,True,Px,0
1622045251.2155478,mouseMove,True,Px,)
1622045251.229466,mouseMove,True,Px,.
1622045251.291641,mouseMove,True,Px,=
1622045251.6293051,mouseMove,True,Px,=
1622045251.8966606,mouseClick,True,B,=
1622045251.9035048,task_finished,,,0
1622045255.113613,mouseMove,True,Px,DEL
1622045255.1193526,task_started,,,1
1622045255.7742448,keyStroke,False,k,(
1622045256.2791772,keyStroke,False,k,3
1622045256.7296941,keyStroke,False,k,*
1622045257.088727,keyStroke,False,k,3
1622045259.991411,keyStroke,False,k,+
1622045260.671908,keyStroke,False,k,4
1622045260.990047,keyStroke,False,k,*
1622045261.2764733,keyStroke,False,k,4
1622045262.094572,keyStroke,False,k,)
1622045262.8883567,keyStroke,False,k,*
1622045263.3547308,keyStroke,False,k,1
1622045263.4914155,keyStroke,False,k,5
1622045264.1014016,keyStroke,False,k,.
1622045264.294973,keyStroke,False,k,2
1622045267.0900872,keyStroke,False,k,=
1622045267.0962453,task_finished,,,1
1622045270.7033343,mouseMove,True,Px,DEL
1622045270.7092896,task_started,,,2
1622045271.3062854,keyStroke,False,k,1
1622045271.575098,keyStroke,False,k,+
1622045271.9346468,keyStroke,False,k,2
1622045272.098016,keyStroke,False,k,+
1622045272.6087954,keyStroke,False,k,3
1622045272.799098,keyStroke,False,k,+
1622045273.0434487,keyStroke,False,k,4
1622045273.353923,keyStroke,False,k,+
1622045273.5680609,keyStroke,False,k,5
1622045273.864628,keyStroke,False,k,+
1622045274.08524,keyStroke,False,k,6
1622045274.4228673,keyStroke,False,k,+
1622045274.7244031,keyStroke,False,k,7
1622045275.2261882,keyStroke,False,k,+
1622045275.5208178,keyStroke,False,k,8
1622045275.7923584,keyStroke,False,k,+
1622045276.6742342,keyStroke,False,k,9
1622045276.9218872,keyStroke,False,k,+
1622045277.9220757,keyStroke,False,k,1
1622045278.118268,keyStroke,False,k,0
1622045278.84259,keyStroke,False,k,+
1622045279.0629585,keyStroke,False,k,1
1622045279.2325058,keyStroke,False,k,1
1622045279.5345805,keyStroke,False,k,+
1622045279.8167748,keyStroke,False,k,1
1622045280.0681353,keyStroke,False,k,2
1622045280.509216,keyStroke,False,k,+
1622045280.7438107,keyStroke,False,k,1
1622045281.3153512,keyStroke,False,k,3
1622045281.7470303,keyStroke,False,k,+
1622045281.913944,keyStroke,False,k,1
1622045282.1834805,keyStroke,False,k,4
1622045282.5789347,keyStroke,False,k,+
1622045282.8056843,keyStroke,False,k,1
1622045283.0900846,keyStroke,False,k,5
1622045283.41132,keyStroke,False,k,+
1622045283.5966723,keyStroke,False,k,1
1622045283.9438274,keyStroke,False,k,6
1622045284.4086847,keyStroke,False,k,+
1622045284.7230358,keyStroke,False,k,1
1622045284.9141653,keyStroke,False,k,7
1622045285.4162219,keyStroke,False,k,+
1622045285.6837256,keyStroke,False,k,1
1622045285.9157286,keyStroke,False,k,8
1622045286.5775485,keyStroke,False,k,+
1622045286.823933,keyStroke,False,k,1
1622045287.063582,keyStroke,False,k,9
1622045287.7324862,keyStroke,False,k,+
1622045288.0151286,keyStroke,False,k,2
1622045288.1800845,keyStroke,False,k,0
1622045289.5101674,keyStroke,False,k,=
1622045289.5164754,task_finished,,,2
1622045291.6282308,mouseMove,True,Px,DEL
1622045291.6337628,task_started,,,3
1622045291.879655,mouseMove,True,Px,DEL
1622045291.9714236,mouseMove,True,Px,)
1622045291.9840226,mouseMove,True,Px,(
1622045292.2513695,mouseMove,True,Px,)
1622045292.317659,mouseMove,True,Px,0
1622045292.5798278,mouseMove,True,Px,1
1622045292.8184037,mouseClick,True,B,1
1622045292.907444,mouseMove,True,Px,2
1622045292.9223852,mouseMove,True,Px,5
1622045292.9672558,mouseMove,True,Px,8
1622045293.019648,mouseMove,True,Px,-
1622045293.285987,mouseMove,True,Px,*
1622045293.6133912,mouseMove,True,Px,8
1622045293.7059999,mouseMove,True,Px,-
1622045293.7242332,mouseMove,True,Px,+
1622045294.0042286,mouseClick,True,B,+
1622045294.1421852,mouseMove,True,Px,9
1622045294.1755257,mouseMove,True,Px,8
1622045294.211785,mouseMove,True,Px,5
1622045294.2908003,mouseMove,True,Px,2
1622045294.511763,mouseMove,True,Px,2
1622045294.766464,mouseClick,True,B,2
1622045294.903761,mouseMove,True,Px,5
1622045294.963478,mouseMove,True,Px,6
1622045295.0033464,mouseMove,True,Px,9
1622045295.1230595,mouseMove,True,Px,+
1622045295.4082103,mouseClick,True,B,+
1622045295.5990787,mouseMove,True,Px,9
1622045295.6784174,mouseMove,True,Px,6
1622045295.7423794,mouseMove,True,Px,3
1622045296.0280328,mouseClick,True,B,3
1622045296.071626,mouseMove,True,Px,6
1622045296.131495,mouseMove,True,Px,9
1622045296.2015417,mouseMove,True,Px,+
1622045296.4244273,mouseClick,True,B,+
1622045296.4975827,mouseMove,True,Px,-
1622045296.5233965,mouseMove,True,Px,9
1622045296.533462,mouseMove,True,Px,8
1622045296.5815601,mouseMove,True,Px,5
1622045296.6893501,mouseMove,True,Px,4
1622045296.9568427,mouseClick,True,B,4
1622045296.9905248,mouseMove,True,Px,5
1622045297.02755,mouseMove,True,Px,8
1622045297.105564,mouseMove,True,Px,-
1622045297.2138317,mouseMove,True,Px,+
1622045297.440592,mouseClick,True,B,+
1622045297.5293467,mouseMove,True,Px,-
1622045297.543583,mouseMove,True,Px,9
1622045297.5734746,mouseMove,True,Px,8
1622045297.5914407,mouseMove,True,Px,5
1622045297.8890274,mouseClick,True,B,5
1622045298.011491,mouseMove,True,Px,8
1622045298.030231,mouseMove,True,Px,9
1622045298.102124,mouseMove,True,Px,+
1622045298.359214,mouseClick,True,B,+
1622045298.479124,mouseMove,True,Px,9
1622045298.559399,mouseMove,True,Px,6
1622045298.8469315,mouseClick,True,B,6
1622045298.8879554,mouseMove,True,Px,9
1622045298.9914777,mouseMove,True,Px,+
1622045299.1902692,mouseClick,True,B,+
1622045299.2654421,mouseMove,True,Px,-
1622045299.2933493,mouseMove,True,Px,9
1622045299.3116386,mouseMove,True,Px,8
1622045299.4307702,mouseMove,True,Px,7
1622045299.761086,mouseClick,True,B,7
1622045299.8034892,mouseMove,True,Px,8
1622045299.9492893,mouseMove,True,Px,-
1622045300.0359519,mouseMove,True,Px,+
1622045300.2615302,mouseClick,True,B,+
1622045300.343592,mouseMove,True,Px,-
1622045300.385629,mouseMove,True,Px,8
1622045300.7015202,mouseClick,True,B,8
1622045300.7940102,mouseMove,True,Px,9
1622045300.8338082,mouseMove,True,Px,-
1622045300.8492992,mouseMove,True,Px,+
1622045301.0962784,mouseClick,True,B,+
1622045301.284547,mouseMove,True,Px,9
1622045301.5865512,mouseClick,True,B,9
1622045301.8156667,mouseMove,True,Px,+
1622045302.5265205,mouseClick,True,B,+
1622045302.6742117,mouseMove,True,Px,9
1622045302.695499,mouseMove,True,Px,8
1622045302.7495148,mouseMove,True,Px,5
1622045302.8567533,mouseMove,True,Px,4
1622045303.0580485,mouseMove,True,Px,1
1622045303.316804,mouseClick,True,B,1
1622045303.4634554,mouseMove,True,Px,0
1622045303.9046814,mouseClick,True,B,0
1622045304.0594056,mouseMove,True,Px,2
1622045304.1578927,mouseMove,True,Px,3
1622045304.193272,mouseMove,True,Px,6
1622045304.3194423,mouseMove,True,Px,9
1622045304.4194224,mouseMove,True,Px,+
1622045304.69411,mouseClick,True,B,+
1622045304.8596015,mouseMove,True,Px,9
1622045304.907442,mouseMove,True,Px,6
1622045304.9461842,mouseMove,True,Px,5
1622045304.9999266,mouseMove,True,Px,2
1622045305.1208558,mouseMove,True,Px,1
1622045305.438403,mouseClick,True,B,1
1622045305.6261764,mouseClick,True,B,1
1622045305.7914546,mouseMove,True,Px,5
1622045305.8996897,mouseMove,True,Px,9
1622045306.0214581,mouseMove,True,Px,+
1622045306.3468232,mouseClick,True,B,+
1622045306.5055676,mouseMove,True,Px,9
1622045306.5593178,mouseMove,True,Px,6
1622045306.592291,mouseMove,True,Px,5
1622045306.6382146,mouseMove,True,Px,2
1622045306.7857513,mouseMove,True,Px,1
1622045307.0689962,mouseClick,True,B,1
1622045307.1555297,mouseMove,True,Px,2
1622045307.386948,mouseClick,True,B,2
1622045307.4918554,mouseMove,True,Px,5
1622045307.5754743,mouseMove,True,Px,9
1622045307.6720173,mouseMove,True,Px,+
1622045307.9801059,mouseClick,True,B,+
1622045308.1096544,mouseMove,True,Px,9
1622045308.1615984,mouseMove,True,Px,6
1622045308.174819,mouseMove,True,Px,5
1622045308.216176,mouseMove,True,Px,2
1622045308.3015978,mouseMove,True,Px,1
1622045308.6510487,mouseClick,True,B,1
1622045308.6853786,mouseMove,True,Px,2
1622045308.815837,mouseMove,True,Px,3
1622045309.078538,mouseClick,True,B,3
1622045309.1494489,mouseMove,True,Px,6
1622045309.2199275,mouseMove,True,Px,9
1622045309.3276083,mouseMove,True,Px,+
1622045309.5531864,mouseClick,True,B,+
1622045309.7017884,mouseMove,True,Px,9
1622045309.759019,mouseMove,True,Px,6
1622045309.8036454,mouseMove,True,Px,2
1622045310.0274992,mouseMove,True,Px,1
1622045310.2541428,mouseClick,True,B,1
1622045310.2817812,mouseMove,True,Px,4
1622045310.7896402,mouseMove,True,Px,4
1622045311.0270371,mouseClick,True,B,4
1622045311.2194304,mouseMove,True,Px,5
1622045311.278076,mouseMove,True,Px,8
1622045311.3153224,mouseMove,True,Px,9
1622045311.4316587,mouseMove,True,Px,+
1622045311.8668714,mouseClick,True,B,+
1622045312.0094268,mouseMove,True,Px,-
