timeStamp,eventType,isMouse,klmId,argument
1622045179.5952284,mouseMove,True,Px,DEL
1622045179.6027129,task_started,,,0
1622045180.3556938,keyStroke,False,k,1
1622045180.5392447,keyStroke,False,k,+
1622045180.7872858,keyStroke,False,k,2
1622045180.9353325,keyStroke,False,k,+
1622045181.223414,keyStroke,False,k,3
1622045181.3918374,keyStroke,False,k,+
1622045181.6712687,keyStroke,False,k,4
1622045181.855313,keyStroke,False,k,+
1622045182.1152308,keyStroke,False,k,5
1622045182.3032649,keyStroke,False,k,+
1622045182.563452,keyStroke,False,k,6
1622045182.7433422,keyStroke,False,k,+
1622045183.0392537,keyStroke,False,k,7
1622045183.2152622,keyStroke,False,k,+
1622045183.5193202,keyStroke,False,k,8
1622045183.6792965,keyStroke,False,k,+
1622045184.01137,keyStroke,False,k,9
1622045184.2536263,keyStroke,False,k,+
1622045184.5512118,keyStroke,False,k,1
1622045184.6641476,keyStroke,False,k,0
1622045184.8831778,keyStroke,False,k,+
1622045185.1351857,keyStroke,False,k,1
1622045185.291165,keyStroke,False,k,1
1622045185.4833086,keyStroke,False,k,+
1622045185.7592103,keyStroke,False,k,1
1622045185.9473505,keyStroke,False,k,2
1622045186.1681356,keyStroke,False,k,+
1622045186.3813846,keyStroke,False,k,1
1622045186.5553782,keyStroke,False,k,3
1622045186.83648,keyStroke,False,k,+
1622045187.0663128,keyStroke,False,k,1
1622045187.2352645,keyStroke,False,k,4
1622045187.4993095,keyStroke,False,k,+
1622045187.7119553,keyStroke,False,k,1
1622045187.9262228,keyStroke,False,k,5
1622045188.1563716,keyStroke,False,k,+
1622045188.3857546,keyStroke,False,k,1
1622045188.5971494,keyStroke,False,k,6
1622045188.8435786,keyStroke,False,k,+
1622045189.0778625,keyStroke,False,k,1
1622045189.3014817,keyStroke,False,k,7
1622045189.6462994,keyStroke,False,k,+
1622045189.8796551,keyStroke,False,k,1
1622045190.1260712,keyStroke,False,k,8
1622045190.366977,keyStroke,False,k,+
1622045190.5903707,keyStroke,False,k,1
1622045190.8383977,keyStroke,False,k,9
1622045191.0941083,keyStroke,False,k,+
1622045191.398277,keyStroke,False,k,2
1622045191.5902505,keyStroke,False,k,0
1622045191.8582523,keyStroke,False,k,+
1622045192.2222815,keyStroke,False,k,1
1622045194.3791344,mouseMove,True,Px,Clear
1622045195.0779853,mouseClick,True,B,Clear
1622045195.6063135,keyStroke,False,k,1
1622045195.7982528,keyStroke,False,k,+
1622045196.0222325,keyStroke,False,k,2
1622045196.1621218,keyStroke,False,k,+
1622045196.4502556,keyStroke,False,k,3
1622045196.674005,keyStroke,False,k,+
1622045196.9902458,keyStroke,False,k,4
1622045197.1421552,keyStroke,False,k,+
1622045197.411679,keyStroke,False,k,5
1622045197.5862975,keyStroke,False,k,+
1622045197.878296,keyStroke,False,k,6
1622045198.0907354,keyStroke,False,k,+
1622045198.4383013,keyStroke,False,k,7
1622045198.679387,keyStroke,False,k,+
1622045198.9742925,keyStroke,False,k,8
1622045199.188546,keyStroke,False,k,+
1622045199.482246,keyStroke,False,k,9
1622045199.8262167,keyStroke,False,k,+
1622045200.1502266,keyStroke,False,k,1
1622045200.2942605,keyStroke,False,k,0
1622045200.5102112,keyStroke,False,k,+
1622045200.7581725,keyStroke,False,k,1
1622045200.922205,keyStroke,False,k,1
1622045201.1902518,keyStroke,False,k,+
1622045201.452137,keyStroke,False,k,1
1622045201.6945226,keyStroke,False,k,2
1622045201.946193,keyStroke,False,k,+
1622045202.1833835,keyStroke,False,k,1
1622045202.3743348,keyStroke,False,k,3
1622045202.6423702,keyStroke,False,k,+
1622045202.883382,keyStroke,False,k,1
1622045203.1261973,keyStroke,False,k,4
1622045203.3539414,keyStroke,False,k,+
1622045203.5808187,keyStroke,False,k,1
1622045203.8331845,keyStroke,False,k,5
1622045204.9297116,keyStroke,False,k,+
1622045205.2692344,keyStroke,False,k,1
1622045205.4692779,keyStroke,False,k,6
1622045205.7292695,keyStroke,False,k,+
1622045206.0572553,keyStroke,False,k,1
1622045206.242921,keyStroke,False,k,7
1622045206.513296,keyStroke,False,k,+
1622045206.8692536,keyStroke,False,k,1
1622045207.0692794,keyStroke,False,k,8
1622045207.4652812,keyStroke,False,k,+
1622045207.7288167,keyStroke,False,k,1
1622045207.917195,keyStroke,False,k,9
1622045207.9453688,keyStroke,False,k,9
1622045208.257293,keyStroke,False,k,+
1622045208.4832773,keyStroke,False,k,2
1622045208.6452274,keyStroke,False,k,0
1622045208.9383776,keyStroke,False,k,=
1622045208.9437294,task_finished,,,0
1622045211.3140182,mouseMove,True,Px,DEL
1622045211.319914,task_started,,,1
1622045211.6483688,mouseMove,True,Px,)
1622045211.9293907,mouseMove,True,Px,0
1622045212.0404031,mouseMove,True,Px,2
1622045212.0908036,mouseMove,True,Px,0
1622045212.1680863,mouseMove,True,Px,(
1622045212.4044166,mouseClick,True,B,(
1622045212.6525178,mouseMove,True,Px,2
1622045212.8727794,mouseMove,True,Px,6
1622045213.114079,mouseMove,True,Px,3
1622045213.2455003,mouseClick,True,B,3
1622045213.3357053,mouseMove,True,Px,6
1622045213.3672676,mouseMove,True,Px,5
1622045213.3956444,mouseMove,True,Px,8
1622045213.5191069,mouseMove,True,Px,*
1622045213.7312682,mouseClick,True,B,*
1622045213.8673422,mouseMove,True,Px,8
1622045213.91828,mouseMove,True,Px,5
1622045213.9969757,mouseMove,True,Px,6
1622045214.0768085,mouseMove,True,Px,3
1622045214.447727,mouseClick,True,B,3
1622045214.6971157,mouseMove,True,Px,6
1622045214.7488801,mouseMove,True,Px,9
1622045214.8294246,mouseMove,True,Px,+
1622045214.9838676,mouseClick,True,B,+
1622045215.0916321,mouseMove,True,Px,8
1622045215.1422617,mouseMove,True,Px,5
1622045215.2120128,mouseMove,True,Px,4
1622045215.43645,mouseClick,True,B,4
1622045215.5170712,mouseMove,True,Px,7
1622045215.5486062,mouseMove,True,Px,8
1622045215.616956,mouseMove,True,Px,*
1622045215.8226845,mouseClick,True,B,*
1622045215.9279585,mouseMove,True,Px,7
1622045216.009755,mouseMove,True,Px,4
1622045216.2516754,mouseClick,True,B,4
1622045216.3881469,mouseMove,True,Px,1
1622045216.4286268,mouseMove,True,Px,2
1622045216.4917183,mouseMove,True,Px,0
1622045216.5901875,mouseMove,True,Px,)
1622045216.8016877,mouseClick,True,B,)
1622045216.898244,mouseMove,True,Px,0
1622045216.9412432,mouseMove,True,Px,2
1622045216.984076,mouseMove,True,Px,5
1622045217.0742886,mouseMove,True,Px,8
1622045217.1201878,mouseMove,True,Px,*
1622045217.297435,mouseClick,True,B,*
1622045217.4215522,mouseMove,True,Px,8
1622045217.453083,mouseMove,True,Px,5
1622045217.5189283,mouseMove,True,Px,2
1622045217.5826313,mouseMove,True,Px,1
1622045217.7903018,mouseClick,True,B,1
1622045217.8922436,mouseMove,True,Px,2
1622045217.9399335,mouseMove,True,Px,5
1622045218.1923378,mouseClick,True,B,5
1622045218.2831867,mouseMove,True,Px,2
1622045218.3091345,mouseMove,True,Px,0
1622045218.3682218,mouseMove,True,Px,.
1622045218.6247003,mouseClick,True,B,.
1622045218.793818,mouseMove,True,Px,0
1622045219.0322042,mouseMove,True,Px,2
1622045219.328902,mouseClick,True,B,2
1622045219.411293,mouseMove,True,Px,0
1622045219.4615686,mouseMove,True,Px,.
1622045219.5733404,mouseMove,True,Px,=
1622045219.7219412,mouseClick,True,B,=
1622045219.7279918,task_finished,,,1
1622045222.578082,mouseMove,True,Px,DEL
1622045222.5841336,task_started,,,2
1622045222.8419757,mouseMove,True,Px,(
1622045223.2277205,mouseMove,True,Px,1
1622045223.4159799,mouseClick,True,B,1
1622045223.4896631,mouseMove,True,Px,2
1622045223.5205436,mouseMove,True,Px,5
1622045223.5775907,mouseMove,True,Px,9
1622045223.6423664,mouseMove,True,Px,+
1622045223.8024895,mouseClick,True,B,+
1622045223.8763072,mouseMove,True,Px,9
1622045223.9021068,mouseMove,True,Px,8
1622045223.925205,mouseMove,True,Px,5
1622045223.941173,mouseMove,True,Px,2
1622045223.9833848,mouseMove,True,Px,1
1622045224.3474467,mouseMove,True,Px,2
1622045224.491057,mouseClick,True,B,2
1622045224.587978,mouseMove,True,Px,5
1622045224.6187956,mouseMove,True,Px,6
1622045224.6472878,mouseMove,True,Px,9
1622045224.7230806,mouseMove,True,Px,+
1622045224.948898,mouseClick,True,B,+
1622045225.0052617,mouseMove,True,Px,9
1622045225.0474515,mouseMove,True,Px,6
1622045225.0667377,mouseMove,True,Px,3
1622045225.3216062,mouseClick,True,B,3
1622045225.5072274,mouseMove,True,Px,9
1622045225.5742412,mouseMove,True,Px,+
1622045225.7597876,mouseClick,True,B,+
1622045225.8251731,mouseMove,True,Px,-
1622045225.8872235,mouseMove,True,Px,8
1622045225.961489,mouseMove,True,Px,7
1622045226.070445,mouseMove,True,Px,4
1622045226.226551,mouseClick,True,B,4
1622045226.3258548,mouseMove,True,Px,5
1622045226.354531,mouseMove,True,Px,8
1622045226.3980815,mouseMove,True,Px,9
1622045226.5642266,mouseMove,True,Px,+
1622045226.7166603,mouseClick,True,B,+
1622045226.8180225,mouseMove,True,Px,9
1622045226.847801,mouseMove,True,Px,8
1622045226.8760786,mouseMove,True,Px,5
1622045227.0781443,mouseClick,True,B,5
1622045227.179505,mouseMove,True,Px,8
1622045227.2092662,mouseMove,True,Px,9
1622045227.2717602,mouseMove,True,Px,+
1622045227.5011737,mouseClick,True,B,+
1622045227.5494077,mouseMove,True,Px,9
1622045227.6270275,mouseMove,True,Px,6
1622045227.8520634,mouseClick,True,B,6
1622045227.909403,mouseMove,True,Px,9
1622045227.9871671,mouseMove,True,Px,+
1622045228.1565957,mouseClick,True,B,+
1622045228.2201662,mouseMove,True,Px,-
1622045228.2683227,mouseMove,True,Px,8
1622045228.3250272,mouseMove,True,Px,7
1622045228.5386071,mouseClick,True,B,7
1622045228.6224303,mouseMove,True,Px,8
1622045228.70834,mouseMove,True,Px,-
1622045228.7808225,mouseMove,True,Px,+
1622045229.0369763,mouseClick,True,B,+
1622045229.1086614,mouseMove,True,Px,9
1622045229.1492174,mouseMove,True,Px,8
1622045229.345463,mouseClick,True,B,8
1622045229.4236119,mouseMove,True,Px,9
1622045229.5303464,mouseMove,True,Px,+
1622045229.7370508,mouseClick,True,B,+
1622045229.8456428,mouseMove,True,Px,9
1622045230.057537,mouseClick,True,B,9
1622045230.1737835,mouseMove,True,Px,+
1622045230.3545203,mouseClick,True,B,+
1622045230.4362118,mouseMove,True,Px,9
1622045230.4622612,mouseMove,True,Px,8
1622045230.492542,mouseMove,True,Px,5
1622045230.610229,mouseMove,True,Px,4
