timeStamp,eventType,isMouse,klmId,argument
1622044986.9772809,mouseMove,True,Px,8
1622044987.1016634,mouseMove,True,Px,7
1622044987.1699548,mouseMove,True,Px,4
1622044987.359495,mouseClick,True,B,4
1622044987.461078,mouseMove,True,Px,8
1622044987.5459318,mouseMove,True,Px,-
1622044987.658799,mouseMove,True,Px,+
1622044987.7767255,mouseClick,True,B,+
1622044987.9311895,mouseMove,True,Px,-
1622044987.9598296,mouseMove,True,Px,8
1622044988.1533527,mouseMove,True,Px,5
1622044988.297303,mouseClick,True,B,5
1622044988.439803,mouseMove,True,Px,8
1622044988.4690316,mouseMove,True,Px,9
1622044988.5254388,mouseMove,True,Px,+
1622044988.744785,mouseClick,True,B,+
1622044988.8217432,mouseMove,True,Px,9
1622044988.9032586,mouseMove,True,Px,6
1622044989.1107373,mouseClick,True,B,6
1622044989.1913877,mouseMove,True,Px,9
1622044989.269469,mouseMove,True,Px,+
1622044989.442573,mouseClick,True,B,+
1622044989.523252,mouseMove,True,Px,-
1622044989.558899,mouseMove,True,Px,8
1622044989.772096,mouseMove,True,Px,7
1622044989.9827423,mouseClick,True,B,7
1622044990.0903366,mouseMove,True,Px,8
1622044990.1371934,mouseMove,True,Px,9
1622044990.2411566,mouseMove,True,Px,+
1622044990.4856942,mouseClick,True,B,+
1622044990.600908,mouseMove,True,Px,9
1622044990.6431732,mouseMove,True,Px,8
1622044990.8604233,mouseClick,True,B,8
1622044990.9442017,mouseMove,True,Px,9
1622044990.996463,mouseMove,True,Px,+
1622044991.2306445,mouseClick,True,B,+
1622044991.3313022,mouseMove,True,Px,9
1622044991.5370367,mouseClick,True,B,9
1622044991.6513767,mouseMove,True,Px,+
1622044991.867583,mouseClick,True,B,+
1622044991.9395316,mouseMove,True,Px,9
1622044991.979334,mouseMove,True,Px,5
1622044992.0927463,mouseMove,True,Px,2
1622044992.1543005,mouseMove,True,Px,1
1622044992.3795147,mouseClick,True,B,1
1622044992.458958,mouseMove,True,Px,2
1622044992.490425,mouseMove,True,Px,0
1622044992.8670182,mouseClick,True,B,0
1622044992.9976163,mouseMove,True,Px,2
1622044993.037094,mouseMove,True,Px,5
1622044993.0963721,mouseMove,True,Px,8
1622044993.1616886,mouseMove,True,Px,-
1622044993.33554,mouseMove,True,Px,+
1622044993.5167637,mouseClick,True,B,+
1622044993.650803,mouseMove,True,Px,8
1622044993.679728,mouseMove,True,Px,5
1622044993.7784812,mouseMove,True,Px,1
1622044994.232763,mouseClick,True,B,1
1622044994.430186,mouseClick,True,B,1
1622044994.5383637,mouseMove,True,Px,5
1622044994.582601,mouseMove,True,Px,8
1622044994.660266,mouseMove,True,Px,-
1622044994.7574959,mouseMove,True,Px,+
1622044994.892694,mouseClick,True,B,+
1622044994.9752162,mouseMove,True,Px,9
1622044994.9808915,mouseMove,True,Px,8
1622044995.0049818,mouseMove,True,Px,5
1622044995.0594213,mouseMove,True,Px,2
1622044995.1517363,mouseMove,True,Px,1
1622044995.3385134,mouseClick,True,B,1
1622044995.428509,mouseMove,True,Px,2
1622044995.5890124,mouseClick,True,B,2
1622044995.6716347,mouseMove,True,Px,5
1622044995.7237785,mouseMove,True,Px,9
1622044995.7983453,mouseMove,True,Px,+
1622044995.9811325,mouseClick,True,B,+
1622044996.0453072,mouseMove,True,Px,9
1622044996.064202,mouseMove,True,Px,8
1622044996.0814533,mouseMove,True,Px,5
1622044996.1392992,mouseMove,True,Px,2
1622044996.1824284,mouseMove,True,Px,1
1622044996.405146,mouseClick,True,B,1
1622044996.4686682,mouseMove,True,Px,2
1622044996.5483918,mouseMove,True,Px,3
1622044996.76512,mouseClick,True,B,3
1622044996.849713,mouseMove,True,Px,6
1622044996.8809607,mouseMove,True,Px,9
1622044996.9143555,mouseMove,True,Px,+
1622044997.1312633,mouseClick,True,B,+
1622044997.204397,mouseMove,True,Px,9
1622044997.2233195,mouseMove,True,Px,8
1622044997.246737,mouseMove,True,Px,5
1622044997.3629568,mouseMove,True,Px,1
1622044997.5626397,mouseClick,True,B,1
1622044997.6863737,mouseMove,True,Px,4
1622044997.8641937,mouseClick,True,B,4
1622044997.9290926,mouseMove,True,Px,5
1622044997.9804633,mouseMove,True,Px,8
1622044998.0282578,mouseMove,True,Px,9
1622044998.0878222,mouseMove,True,Px,+
1622044998.3153872,mouseClick,True,B,+
1622044998.357787,mouseMove,True,Px,9
1622044998.3736205,mouseMove,True,Px,8
1622044998.3816452,mouseMove,True,Px,5
1622044998.43691,mouseMove,True,Px,2
1622044998.4692895,mouseMove,True,Px,1
1622044998.6825826,mouseClick,True,B,1
1622044998.8103976,mouseMove,True,Px,2
1622044998.8513653,mouseMove,True,Px,5
1622044999.049493,mouseClick,True,B,5
1622044999.1400585,mouseMove,True,Px,9
1622044999.223467,mouseMove,True,Px,+
1622044999.4105105,mouseClick,True,B,+
1622044999.4593987,mouseMove,True,Px,9
1622044999.5218961,mouseMove,True,Px,5
1622044999.675169,mouseMove,True,Px,2
1622044999.7051604,mouseMove,True,Px,1
1622044999.869794,mouseClick,True,B,1
1622044999.9518647,mouseMove,True,Px,2
1622045000.0437837,mouseMove,True,Px,6
1622045000.2592833,mouseClick,True,B,6
1622045000.3469017,mouseMove,True,Px,9
1622045000.4055111,mouseMove,True,Px,+
1622045000.5826595,mouseClick,True,B,+
1622045000.6473842,mouseMove,True,Px,9
1622045000.6653764,mouseMove,True,Px,8
1622045000.682785,mouseMove,True,Px,5
1622045000.8346097,mouseMove,True,Px,4
1622045000.8664856,mouseMove,True,Px,1
1622045001.0377362,mouseClick,True,B,1
1622045001.1509953,mouseMove,True,Px,4
1622045001.2773921,mouseMove,True,Px,7
1622045001.4547613,mouseClick,True,B,7
1622045001.5298498,mouseMove,True,Px,8
1622045001.6198192,mouseMove,True,Px,-
1622045001.6846108,mouseMove,True,Px,+
1622045001.8929427,mouseClick,True,B,+
1622045001.959863,mouseMove,True,Px,-
1622045001.9780686,mouseMove,True,Px,9
1622045002.0011225,mouseMove,True,Px,5
1622045002.0691857,mouseMove,True,Px,1
1622045002.3278422,mouseClick,True,B,1
1622045002.423184,mouseMove,True,Px,2
1622045002.4416592,mouseMove,True,Px,5
1622045002.5941148,mouseMove,True,Px,8
1622045002.7318463,mouseClick,True,B,8
1622045002.9605317,mouseMove,True,Px,9
1622045003.0484447,mouseMove,True,Px,+
1622045003.5237966,mouseClick,True,B,+
1622045003.5842173,mouseMove,True,Px,-
1622045003.603568,mouseMove,True,Px,9
1622045003.6210883,mouseMove,True,Px,8
1622045003.6451068,mouseMove,True,Px,5
1622045003.6858993,mouseMove,True,Px,2
1622045003.7046795,mouseMove,True,Px,1
1622045003.9327877,mouseClick,True,B,1
1622045004.01427,mouseMove,True,Px,2
1622045004.098569,mouseMove,True,Px,5
1622045004.2324772,mouseMove,True,Px,9
1622045004.3739564,mouseClick,True,B,9
1622045004.5036318,mouseMove,True,Px,+
1622045004.6656427,mouseClick,True,B,+
1622045004.7454848,mouseMove,True,Px,9
1622045004.7939641,mouseMove,True,Px,6
1622045004.8223934,mouseMove,True,Px,2
1622045005.0795345,mouseClick,True,B,2
1622045005.144648,mouseMove,True,Px,0
1622045005.3409045,mouseClick,True,B,0
1622045005.422354,mouseMove,True,Px,)
1622045005.4538913,mouseMove,True,Px,DEL
1622045005.4715922,mouseMove,True,Px,=
1622045005.7322965,mouseClick,True,B,=
1622045005.7371013,task_finished,,,1
1622045008.9498684,mouseMove,True,Px,DEL
1622045008.956405,task_started,,,2
1622045009.0815256,mouseMove,True,Px,)
1622045009.1231685,mouseMove,True,Px,0
1622045009.2870498,mouseMove,True,Px,0
1622045009.654312,mouseMove,True,Px,(
1622045009.8537796,mouseClick,True,B,(
1622045009.98227,mouseMove,True,Px,1
1622045010.0351229,mouseMove,True,Px,2
1622045010.082619,mouseMove,True,Px,5
1622045010.3066163,mouseMove,True,Px,6
1622045010.4967146,mouseMove,True,Px,3
1622045010.687676,mouseClick,True,B,3
1622045010.741288,mouseMove,True,Px,6
1622045010.7690303,mouseMove,True,Px,5
1622045010.7930512,mouseMove,True,Px,8
1622045010.8607497,mouseMove,True,Px,*
1622045011.0779436,mouseClick,True,B,*
1622045011.1411452,mouseMove,True,Px,8
1622045011.2042136,mouseMove,True,Px,6
1622045011.262967,mouseMove,True,Px,3
1622045011.6300194,mouseClick,True,B,3
1622045011.728734,mouseMove,True,Px,6
1622045011.8693454,mouseMove,True,Px,9
1622045011.9673479,mouseMove,True,Px,+
1622045012.1212175,mouseClick,True,B,+
1622045012.1923213,mouseMove,True,Px,9
1622045012.2380338,mouseMove,True,Px,8
1622045012.2628605,mouseMove,True,Px,5
1622045012.380147,mouseMove,True,Px,4
1622045012.6027164,mouseClick,True,B,4
1622045012.741433,mouseMove,True,Px,7
1622045012.8042603,mouseMove,True,Px,*
1622045012.9865873,mouseClick,True,B,*
1622045013.082059,mouseMove,True,Px,7
1622045013.207417,mouseMove,True,Px,4
1622045013.3985958,mouseClick,True,B,4
1622045013.5332928,mouseMove,True,Px,5
1622045013.773379,mouseMove,True,Px,2
1622045014.279341,mouseMove,True,Px,6
1622045014.3024695,mouseMove,True,Px,9
1622045014.4154763,mouseMove,True,Px,5
1622045014.4655352,mouseMove,True,Px,2
1622045014.559986,mouseMove,True,Px,0
1622045014.7182949,mouseMove,True,Px,)
1622045014.9939148,mouseClick,True,B,)
1622045015.1195734,mouseMove,True,Px,0
1622045015.239894,mouseMove,True,Px,2
1622045015.2644424,mouseMove,True,Px,3
1622045015.31081,mouseMove,True,Px,6
1622045015.465607,mouseMove,True,Px,9
1622045015.885686,mouseMove,True,Px,-
1622045016.0394037,mouseMove,True,Px,-
1622045016.2871687,mouseMove,True,Px,*
1622045016.4898582,mouseClick,True,B,*
1622045016.6285717,mouseMove,True,Px,8
1622045016.6786053,mouseMove,True,Px,4
1622045016.747982,mouseMove,True,Px,1
1622045017.520332,mouseClick,True,B,1
1622045017.603176,mouseMove,True,Px,2
1622045017.689048,mouseMove,True,Px,5
1622045017.829957,mouseClick,True,B,5
1622045017.9525197,mouseMove,True,Px,2
1622045018.0012686,mouseMove,True,Px,0
1622045018.1484826,mouseMove,True,Px,)
1622045018.3428533,mouseMove,True,Px,.
1622045018.603088,mouseClick,True,B,.
1622045018.716903,mouseMove,True,Px,0
1622045019.1306274,mouseMove,True,Px,2
1622045019.2607808,mouseClick,True,B,2
1622045019.4323716,mouseMove,True,Px,0
1622045019.474294,mouseMove,True,Px,)
1622045019.4962215,mouseMove,True,Px,.
1622045019.5454996,mouseMove,True,Px,=
1622045020.084406,mouseMove,True,Px,=
1622045020.190277,mouseClick,True,B,=
1622045020.1949983,task_finished,,,2
1622045021.823095,mouseMove,True,Px,DEL
1622045021.830679,task_started,,,3
1622045022.406317,keyStroke,False,k,1
1622045022.5622902,keyStroke,False,k,+
1622045023.3022916,keyStroke,False,k,2
1622045023.458147,keyStroke,False,k,+
1622045023.7228572,keyStroke,False,k,3
1622045023.8943012,keyStroke,False,k,+
1622045024.1662188,keyStroke,False,k,4
1622045024.1741369,keyStroke,False,k,5
1622045025.711517,mouseMove,True,Px,Clear
1622045026.369929,mouseClick,True,B,Clear
1622045026.8532977,keyStroke,False,k,1
1622045027.0952117,keyStroke,False,k,+
1622045027.3491986,keyStroke,False,k,2
1622045027.5253007,keyStroke,False,k,+
1622045027.8576884,keyStroke,False,k,3
1622045028.0212667,keyStroke,False,k,+
1622045028.3332634,keyStroke,False,k,4
1622045028.5144687,keyStroke,False,k,+
1622045028.773286,keyStroke,False,k,5
1622045028.9665143,keyStroke,False,k,+
1622045029.2774582,keyStroke,False,k,6
1622045029.510701,keyStroke,False,k,+
1622045029.8572972,keyStroke,False,k,7
1622045030.0612633,keyStroke,False,k,+
1622045030.3451507,keyStroke,False,k,8
1622045030.5592165,keyStroke,False,k,+
1622045030.9622118,keyStroke,False,k,9
1622045031.5413253,keyStroke,False,k,+
1622045032.0012739,keyStroke,False,k,1
1622045032.101216,keyStroke,False,k,0
1622045032.5012405,keyStroke,False,k,+
1622045032.8938205,keyStroke,False,k,1
1622045033.0739465,keyStroke,False,k,1
1622045033.7387652,keyStroke,False,k,+
1622045034.0133953,keyStroke,False,k,1
1622045034.089273,keyStroke,False,k,2
1622045034.369339,keyStroke,False,k,+
1622045034.709297,keyStroke,False,k,1
1622045034.8933043,keyStroke,False,k,3
1622045035.1893013,keyStroke,False,k,+
1622045035.481217,keyStroke,False,k,1
1622045035.613208,keyStroke,False,k,4
1622045035.8893068,keyStroke,False,k,+
1622045036.1611063,keyStroke,False,k,1
1622045036.2332985,keyStroke,False,k,5
1622045036.5133398,keyStroke,False,k,+
1622045036.7854528,keyStroke,False,k,1
1622045036.8932498,keyStroke,False,k,6
1622045037.1893036,keyStroke,False,k,+
1622045037.4311514,keyStroke,False,k,1
1622045037.660753,keyStroke,False,k,7
1622045038.0732648,keyStroke,False,k,+
1622045038.3531692,keyStroke,False,k,1
1622045038.5292425,keyStroke,False,k,8
1622045038.8373084,keyStroke,False,k,+
1622045039.0931396,keyStroke,False,k,1
1622045039.257305,keyStroke,False,k,9
1622045039.6941369,keyStroke,False,k,+
1622045040.1402547,keyStroke,False,k,2
1622045040.252303,keyStroke,False,k,0
1622045040.5092945,keyStroke,False,k,=
1622045040.514139,task_finished,,,3
